Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate,archaic_density,uses_rhyme,rhyme_rate_given_uses,uses_colons,colon_density_given_uses,caps_all,cap_rate_given_not_all,high_punct,punct_rate_given_not_all,uses_archaism,archaic_density_given_uses,era_3class
"
                    “Yes, I live inside the piano”
                ",Katerina Rudcenkova,Post-1900,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,,0,,0,0.5,1,,0,,Post-1900
"
                    London Crossfigured
                ",Lawrence Ferlinghetti,Post-1900,0.2272727272727272,0.0,0.0,0.2272727272727272,0.5135135135135135,0.0405405405405405,0.0,1,0.0405405405405405,0,,0,0.2272727272727272,0,0.0,0,,Post-1900
"
                    Backyard Georgics
                ",Lance Larsen,Post-1900,0.5,1.0,2.255639097744361,0.5882352941176471,0.1666666666666666,0.0,0.0,0,,1,2.255639097744361,0,0.5,1,,0,,Post-1900
"
                    The Eve of St. Agnes
                ",John Keats,1800-1900,0.9464285714285714,0.75,4.283246977547496,0.4294330518697226,0.3048780487804878,0.2453531598513011,2.5346400811084826,1,0.2453531598513011,1,4.283246977547496,0,0.9464285714285714,0,0.75,1,2.5346400811084826,1800-1900
"
                    “No, Master, Never!”
                ",Joshua McCarter Simpson,1800-1900,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0,,0,,0,0.3333333333333333,0,0.3333333333333333,0,,1800-1900
"
                    The House of Life: 97. A Superscription
                ",Dante Gabriel Rossetti,1800-1900,1.0,0.375,3.571428571428571,0.5128205128205128,0.3333333333333333,0.2727272727272727,8.47457627118644,1,0.2727272727272727,1,3.571428571428571,1,,0,0.375,1,8.47457627118644,1800-1900
"
                    Fra Lippo Lippi
                ",Robert Browning,1800-1900,0.9306666666666666,0.7146666666666667,1.443145060960438,0.4723577235772357,0.2940340909090909,0.0048,0.3199606202313561,1,0.0048,1,1.443145060960438,0,0.9306666666666666,0,0.7146666666666667,1,0.3199606202313561,1800-1900
"
                    Miser Time
                ",Kay Ryan,Post-1900,0.5,1.0,2.941176470588235,0.2,0.0,,0.0,0,,1,2.941176470588235,0,0.5,1,,0,,Post-1900
"
                    Sonnet 147: My love is as a fever, longing still
                ",William Shakespeare,Pre-1800,1.0,0.8571428571428571,1.8691588785046729,0.1153846153846153,0.3478260869565217,0.2,5.5045871559633035,1,0.2,1,1.8691588785046729,1,,0,0.8571428571428571,1,5.5045871559633035,Pre-1800
"
                    The Bishop Orders His Tomb at Saint Praxed's Church
                ",Robert Browning,1800-1900,0.75,0.75,1.0794896957801767,0.5198675496688742,0.3398692810457516,0.0,3.2977691561590685,0,,1,1.0794896957801767,0,0.75,0,0.75,1,3.2977691561590685,1800-1900
"
from Lyrics of the Street
                ",Julia Ward Howe,1800-1900,1.0,0.4545454545454545,3.1413612565445024,0.38,0.2571428571428571,0.1351351351351351,4.102564102564102,1,0.1351351351351351,1,3.1413612565445024,1,,0,0.4545454545454545,1,4.102564102564102,1800-1900
"
                    The Butterfly’s Dream
                ",Hannah F. Gould,1800-1900,0.9655172413793104,0.7586206896551724,1.9464720194647205,0.3333333333333333,0.1829268292682926,0.2545454545454545,0.2403846153846154,1,0.2545454545454545,1,1.9464720194647205,1,,0,0.7586206896551724,1,0.2403846153846154,1800-1900
"
                    Among School Children
                ",William Butler Yeats,1800-1900,1.0,0.5714285714285714,1.48619957537155,0.4171779141104294,0.2295081967213114,0.1414141414141414,0.0,1,0.1414141414141414,1,1.48619957537155,1,,0,0.5714285714285714,0,,1800-1900
"
                    The Men That Don't Fit In
                ",Robert W. Service,Post-1900,1.0,1.0,4.098360655737705,0.2307692307692307,0.2321428571428571,0.0,0.0,0,,1,4.098360655737705,1,,1,,0,,Post-1900
"
                    Danny Deever
                ",Rudyard Kipling,1800-1900,0.5,0.96875,1.2944983818770228,0.6785714285714286,0.0769230769230769,0.5,0.0,1,0.5,1,1.2944983818770228,0,0.5,1,,0,,1800-1900
"
                    Ships that Pass in the Night
                ",Paul Laurence Dunbar,Post-1900,1.0,0.7142857142857143,1.45985401459854,0.6,0.0967741935483871,0.1428571428571428,0.7299270072992701,1,0.1428571428571428,1,1.45985401459854,1,,0,0.7142857142857143,1,0.7299270072992701,Post-1900
"
                    Song:  I once rejoiced, sweet evening gale...
                ",Amelia Opie,Pre-1800,1.0,0.7692307692307693,2.4096385542168677,0.6842105263157895,0.3333333333333333,0.2631578947368421,5.681818181818182,1,0.2631578947368421,1,2.4096385542168677,1,,0,0.7692307692307693,1,5.681818181818182,Pre-1800
"
                    The Town Dump
                ",Howard Nemerov,Post-1900,0.96875,0.375,1.312910284463895,0.38125,0.4090909090909091,0.0,0.0,0,,1,1.312910284463895,1,,0,0.375,0,,Post-1900
"
                    The Rape of the Lock: Canto 4
                ",Alexander Pope,Pre-1800,0.9876543209876544,0.9691358024691358,2.126099706744868,0.4359605911330049,0.334975369458128,0.2087542087542087,1.4513788098693758,1,0.2087542087542087,1,2.126099706744868,1,,1,,1,1.4513788098693758,Pre-1800
"
                    A Shropshire Lad 53: The lad came to the door at night
                ",A. E. Housman,1800-1900,0.9333333333333332,0.3333333333333333,1.9417475728155336,0.5833333333333334,0.2777777777777778,0.2592592592592592,0.9708737864077668,1,0.2592592592592592,1,1.9417475728155336,0,0.9333333333333332,0,0.3333333333333333,1,0.9708737864077668,1800-1900
"
                    In the Wilderness
                ",George Henry Boker,1800-1900,1.0,0.5666666666666667,1.4577259475218658,0.3189655172413793,0.3214285714285714,0.1052631578947368,0.2865329512893982,1,0.1052631578947368,1,1.4577259475218658,1,,0,0.5666666666666667,1,0.2865329512893982,1800-1900
"
                    Too Much
                ",Tyler Ford,Post-1900,0.0,0.8888888888888888,0.5952380952380952,0.5272727272727272,0.3095238095238095,0.0,0.0,0,,1,0.5952380952380952,0,0.0,0,0.8888888888888888,0,,Post-1900
"
                    The Niche
                ",Samuel Menashe,Post-1900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,,1,,0,0.0,0,,Post-1900
"
                    Six Sailors
                ",Irving Feldman,Post-1900,0.5,1.0,0.0,0.4,0.0,0.0,0.0,0,,0,,0,0.5,1,,0,,Post-1900
"
                    A Disappointment
                ",Joanna Baillie,Pre-1800,0.9873417721518988,0.9746835443037974,1.692524682651622,0.581151832460733,0.1946902654867256,0.2052980132450331,1.6506189821182942,1,0.2052980132450331,1,1.692524682651622,1,,1,,1,1.6506189821182942,Pre-1800
"
                    Sonnet for 1950
                ",Jack Agüeros,Post-1900,1.0,0.2857142857142857,0.0,0.4,0.0909090909090909,0.0,0.0,0,,0,,1,,0,0.2857142857142857,0,,Post-1900
"
                    The hard part
                ",Clare Jones,Post-1900,1.0,1.0,0.0,0.6363636363636364,0.40625,0.0476190476190476,0.0,1,0.0476190476190476,0,,1,,1,,0,,Post-1900
"
                    The Lamb
                ",William Blake,Pre-1800,1.0,0.8421052631578947,3.5398230088495577,0.8,0.1052631578947368,0.1142857142857142,18.34862385321101,1,0.1142857142857142,1,3.5398230088495577,1,,0,0.8421052631578947,1,18.34862385321101,Pre-1800
"
from Laon and Cythna; or The Revolution of the Golden City
                ",Percy Bysshe Shelley,1800-1900,0.88,0.68,1.9924098671726755,0.2697201017811705,0.3311258278145695,0.2634730538922156,3.9923954372623576,1,0.2634730538922156,1,1.9924098671726755,0,0.88,0,0.68,1,3.9923954372623576,1800-1900
"
                    Spring Reign
                ",Dean Young,Post-1900,0.4615384615384615,1.0,0.0,0.7307692307692307,0.3939393939393939,0.0,0.0,0,,0,,0,0.4615384615384615,1,,0,,Post-1900
"
from Letter in April: VII
                ",Inger Christensen,Post-1900,0.2647058823529412,0.2941176470588235,0.0,0.5333333333333333,0.0526315789473684,0.0,0.0,0,,0,,0,0.2647058823529412,0,0.2941176470588235,0,,Post-1900
"
                    A Shropshire Lad  1: From Clee to heaven the beacon burns
                ",A. E. Housman,1800-1900,1.0,0.5294117647058824,2.051282051282051,0.4545454545454545,0.2,0.2580645161290322,1.0101010101010102,1,0.2580645161290322,1,2.051282051282051,1,,0,0.5294117647058824,1,1.0101010101010102,1800-1900
"
                    The Building of the Ship
                ",Henry Wadsworth Longfellow,1800-1900,0.6666666666666666,1.0,0.9266720386784852,0.3450106157112526,0.3388704318936877,0.3333333333333333,1.4913341394598951,1,0.3333333333333333,1,0.9266720386784852,0,0.6666666666666666,1,,1,1.4913341394598951,1800-1900
"
                    Benjamin Banneker Sends His “Almanac” to Thomas Jefferson
                ",Jay Wright,Post-1900,0.2083333333333333,0.6805555555555556,0.2512562814070351,0.3333333333333333,0.2753623188405797,0.0,0.0,0,,1,0.2512562814070351,0,0.2083333333333333,0,0.6805555555555556,0,,Post-1900
"
                    Small Prayer
                ",Weldon Kees,Post-1900,1.0,1.0,0.0,0.4705882352941176,0.5714285714285714,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    A Valediction: of Weeping
                ",John Donne,Pre-1800,1.0,0.6410256410256411,2.056555269922879,0.3388429752066115,0.3484848484848485,0.1296296296296296,5.5696202531645564,1,0.1296296296296296,1,2.056555269922879,1,,0,0.6410256410256411,1,5.5696202531645564,Pre-1800
"
                    The Forsaken Merman
                ",Matthew Arnold,1800-1900,0.9507042253521126,0.8450704225352113,3.691639522258415,0.669260700389105,0.5431034482758621,0.2248062015503876,0.6382978723404255,1,0.2248062015503876,1,3.691639522258415,1,,0,0.8450704225352113,1,0.6382978723404255,1800-1900
"
                    Fall, leaves, fall
                ",Emily Brontë,1800-1900,1.0,0.5,8.695652173913043,1.0833333333333333,0.125,0.2222222222222222,0.0,1,0.2222222222222222,1,8.695652173913043,1,,0,0.5,0,,1800-1900
"
                    Song: “Take, oh take those lips away”
                ",William Shakespeare,Pre-1800,0.8571428571428571,0.8571428571428571,4.444444444444445,0.0588235294117647,0.5,0.2727272727272727,0.0,1,0.2727272727272727,1,4.444444444444445,0,0.8571428571428571,0,0.8571428571428571,0,,Pre-1800
"
                    The Secret Panel
                ",Jeffrey Jullich,Post-1900,0.2,0.44,0.0,0.5,0.18,0.0,0.0,0,,0,,0,0.2,0,0.44,0,,Post-1900
"
                    Drury-lane Prologue Spoken by Mr. Garrick at the Opening of the Theatre in Drury-Lane, 1747
                ",Samuel Johnson,Pre-1800,1.0,0.9830508474576272,2.7600849256900215,0.2356321839080459,0.2121212121212121,0.2474226804123711,0.0,1,0.2474226804123711,1,2.7600849256900215,1,,1,,0,,Pre-1800
"
                    Sonnet II: Of thee, kind boy, I ask no red and white
                ",Sir John Suckling,Pre-1800,1.0,0.8181818181818182,5.194805194805195,0.3018867924528302,0.3703703703703703,0.1707317073170731,1.910828025477707,1,0.1707317073170731,1,5.194805194805195,1,,0,0.8181818181818182,1,1.910828025477707,Pre-1800
"
                    Bean Spasms
                ",Ted Berrigan,Post-1900,0.3786008230452675,0.1316872427983539,0.8503401360544218,0.5786163522012578,0.3412322274881517,0.0047732696897374,0.1687763713080168,1,0.0047732696897374,1,0.8503401360544218,0,0.3786008230452675,0,0.1316872427983539,1,0.1687763713080168,Post-1900
"
                    A CAVE OF ANGELFISH HUDDLE AGAINST THE MOON
                ",Ron De Maris,Post-1900,0.1851851851851851,0.2592592592592592,0.0,0.4418604651162791,0.3157894736842105,0.024390243902439,0.0,1,0.024390243902439,0,,0,0.1851851851851851,0,0.2592592592592592,0,,Post-1900
"
                    Never Seek to Tell thy Love
                ",William Blake,Pre-1800,1.0,0.0,0.0,0.25,0.375,0.0,3.3333333333333335,0,,0,,1,,0,0.0,1,3.3333333333333335,Pre-1800
"
                    Out of the Cradle Endlessly Rocking
                ",Walt Whitman,1800-1900,1.0,1.0,0.0,0.4690265486725664,0.7142857142857143,0.0,0.8670520231213872,0,,0,,1,,1,,1,0.8670520231213872,1800-1900
"
                    Tone
                ",Jay Wright,Post-1900,0.2545454545454545,0.4181818181818181,0.6191950464396285,0.2844827586206896,0.1538461538461538,0.188235294117647,0.0,1,0.188235294117647,1,0.6191950464396285,0,0.2545454545454545,0,0.4181818181818181,0,,Post-1900
"
                    Variations Done for Gerald Van De Wiele
                ",Charles Olson,Post-1900,0.1632653061224489,0.173469387755102,0.4347826086956521,0.3333333333333333,0.1704545454545454,0.0,0.0,0,,1,0.4347826086956521,0,0.1632653061224489,0,0.173469387755102,0,,Post-1900
"
                    A Song from the Italian from Limberham: or, the Kind Keeper
                ",John Dryden,Pre-1800,1.0,1.0,4.597701149425287,0.3333333333333333,0.1666666666666666,0.2962962962962963,0.0,1,0.2962962962962963,1,4.597701149425287,1,,1,,0,,Pre-1800
"
                    Little Jack Horner
                ",Mother Goose,1800-1900,1.0,0.6666666666666666,3.4482758620689653,1.0,0.0,0.2222222222222222,0.0,1,0.2222222222222222,1,3.4482758620689653,1,,0,0.6666666666666666,0,,1800-1900
"
                    Song: “When that I was and a little tiny boy (With hey, ho, the wind and the rain)”
",William Shakespeare,Pre-1800,0.95,0.95,0.0,0.2714285714285714,0.0909090909090909,0.1212121212121212,3.870967741935484,1,0.1212121212121212,0,,1,,1,,1,3.870967741935484,Pre-1800
"
                    Speech: Bottom's Dream
                ",William Shakespeare,Pre-1800,0.9473684210526316,0.9473684210526316,0.0,0.4827586206896552,0.125,0.0,1.96078431372549,0,,0,,0,0.9473684210526316,1,,1,1.96078431372549,Pre-1800
"
                    The King of Asini
                ",George Seferis,Post-1900,0.1746031746031746,0.4126984126984127,1.1320754716981132,0.3763440860215054,0.3676470588235294,0.0,0.0,0,,1,1.1320754716981132,0,0.1746031746031746,0,0.4126984126984127,0,,Post-1900
"
                    Thoughtless Cruelty
                ",Charles Lamb,1800-1900,1.0,0.71875,1.0,0.4545454545454545,0.2272727272727272,0.2121212121212121,0.0,1,0.2121212121212121,1,1.0,1,,0,0.71875,0,,1800-1900
"
                    Loving in Truth
                ",Chris Wallace-Crabbe,Post-1900,1.0,0.75,0.0,0.3846153846153846,0.3157894736842105,0.04,0.0,1,0.04,0,,1,,0,0.75,0,,Post-1900
"
                    [4,2]
                ",Roberto Harrison,Post-1900,0.0089285714285714,0.0178571428571428,0.0,0.437984496124031,0.1851851851851851,0.0,0.0,0,,0,,0,0.0089285714285714,0,0.0178571428571428,0,,Post-1900
"
                    Questions and Answers
                ",Frank Lima,Post-1900,0.9655172413793104,0.3103448275862069,0.2915451895043732,0.1923076923076923,0.5084745762711864,0.0,0.0,0,,1,0.2915451895043732,1,,0,0.3103448275862069,0,,Post-1900
"
                    In a Word, a World
                ",C. D. Wright,Post-1900,0.1764705882352941,0.2352941176470588,0.4504504504504504,0.2647058823529412,0.4166666666666667,0.0,0.0,0,,1,0.4504504504504504,0,0.1764705882352941,0,0.2352941176470588,0,,Post-1900
"
                    The Terminal Bar
                ",Derek Mahon,Post-1900,0.2068965517241379,0.4482758620689655,1.7857142857142856,0.5142857142857142,0.0,0.1063829787234042,0.0,1,0.1063829787234042,1,1.7857142857142856,0,0.2068965517241379,0,0.4482758620689655,0,,Post-1900
"
                    The Pearl
                ",George Herbert,Pre-1800,0.9714285714285714,0.7714285714285715,6.451612903225806,0.2396694214876033,0.1666666666666666,0.15625,3.5143769968051117,1,0.15625,1,6.451612903225806,1,,0,0.7714285714285715,1,3.5143769968051117,Pre-1800
"
                    The Museum
                ",Yves Bonnefoy,Post-1900,1.0,0.6666666666666666,0.0,0.6,0.1578947368421052,0.0,0.0,0,,0,,1,,0,0.6666666666666666,0,,Post-1900
"
                    Self Portrait
                ",Cynthia Cruz,Post-1900,1.0,0.25,0.0,0.5,0.1666666666666666,0.0,0.0,0,,0,,1,,0,0.25,0,,Post-1900
"
                    Upon a Time
                ",Jonathan David,Post-1900,1.0,1.0,0.0,0.55,0.2424242424242424,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    Solo R&B Vocal Underground
                ",W. S. Di Piero,Post-1900,0.1111111111111111,1.0,0.847457627118644,0.3409090909090909,0.3809523809523809,0.0666666666666666,0.0,1,0.0666666666666666,1,0.847457627118644,0,0.1111111111111111,1,,0,,Post-1900
"
                    You Can’t Build a Child
                ",Sandra Simonds,Post-1900,0.5,1.0,0.0,0.7894736842105263,0.45,,0.0,0,,0,,0,0.5,1,,0,,Post-1900
"
                    Medusa on Sansome and Pine
                ",Tiffany Higgins,Post-1900,1.0,1.0,0.591715976331361,0.5660377358490566,0.1818181818181818,0.0,0.0,0,,1,0.591715976331361,1,,1,,0,,Post-1900
"
                    War Ballad
                ",Stanley Moss,Post-1900,0.9230769230769232,0.7307692307692307,1.1049723756906076,0.6727272727272727,0.2068965517241379,0.0408163265306122,0.0,1,0.0408163265306122,1,1.1049723756906076,0,0.9230769230769232,0,0.7307692307692307,0,,Post-1900
"
                    Immured
                ",Lily A. Long,1800-1900,1.0,0.75,0.0,0.6923076923076923,0.0833333333333333,0.4,3.7735849056603774,1,0.4,0,,1,,0,0.75,1,3.7735849056603774,1800-1900
"
                    'My own heart let me more have pity on'
                ",Gerard Manley Hopkins,1800-1900,0.9230769230769232,0.2307692307692307,6.956521739130435,0.7916666666666666,0.2962962962962963,0.3043478260869565,0.0,1,0.3043478260869565,1,6.956521739130435,0,0.9230769230769232,0,0.2307692307692307,0,,1800-1900
"
                    Song: to Celia [“Drink to me only with thine eyes”]
",Ben Jonson,Pre-1800,1.0,0.875,2.941176470588235,0.4193548387096774,0.5882352941176471,0.1379310344827586,8.571428571428571,1,0.1379310344827586,1,2.941176470588235,1,,0,0.875,1,8.571428571428571,Pre-1800
"
                    Cups: 8
                ",Robin Blaser,Post-1900,0.6,0.475,0.495049504950495,0.8163265306122449,0.0857142857142857,0.0958904109589041,1.477832512315271,1,0.0958904109589041,1,0.495049504950495,0,0.6,0,0.475,1,1.477832512315271,Post-1900
"
                    An Apology For Her Poetry
                ",Duchess of Newcastle Margaret Cavendish,Pre-1800,1.0,1.0,2.7210884353741496,0.3541666666666667,0.2758620689655172,0.2424242424242424,4.761904761904762,1,0.2424242424242424,1,2.7210884353741496,1,,1,,1,4.761904761904762,Pre-1800
"
                    Song
                ",Lady Mary Chudleigh,Pre-1800,1.0,1.0,3.937007874015748,0.2666666666666666,0.5454545454545454,0.2121212121212121,0.0,1,0.2121212121212121,1,3.937007874015748,1,,1,,0,,Pre-1800
"
                    Polly
                ",Bill Manhire,Post-1900,0.6,0.9,0.0,0.4186046511627907,0.2333333333333333,0.1538461538461538,0.0,1,0.1538461538461538,0,,0,0.6,1,,0,,Post-1900
